Date,Real,Predicted
2021-06-28,72.91,29.30796
2021-06-29,72.98,29.109375
2021-06-30,73.47,29.010305
2021-07-01,75.22999999999999,28.395603
2021-07-02,75.15999999999997,28.580862
2021-07-04,75.13999999999999,28.458023
2021-07-05,76.24999999999997,28.278276
2021-07-06,73.37,28.75044
2021-07-07,72.2,29.24205
2021-07-08,72.94,28.832794
2021-07-09,74.56000000000002,29.001339
2021-07-12,74.1,29.438122
2021-07-13,75.25,28.701479
2021-07-14,73.13000000000001,28.471169
2021-07-15,71.65,28.550722
2021-07-16,71.81000000000002,28.618097
2021-07-19,66.42,28.529827
2021-07-20,67.41999999999999,28.003614
2021-07-21,70.30000000000001,27.957842
2021-07-22,71.90999999999998,28.169987
2021-07-23,72.07,28.019588
2021-07-26,71.90999999999998,28.058529
2021-07-27,71.65,28.65846
2021-07-28,72.39,28.563383
2021-07-29,73.62000000000002,28.874397
2021-07-30,73.95000000000002,28.930231
2021-08-02,71.26,28.894026
2021-08-03,70.56,28.440376
2021-08-04,68.14999999999999,28.588308
2021-08-05,69.09,27.964153
2021-08-06,68.28,28.040855
2021-08-09,66.48,28.247656
2021-08-10,68.29000000000002,28.659603
2021-08-11,69.25,28.726051
2021-08-12,69.09,28.971079
2021-08-13,68.44,28.883053
2021-08-16,67.29,28.848299
2021-08-17,66.59,28.940716
2021-08-18,65.46,28.880857
2021-08-19,63.69,28.848751
2021-08-20,62.32,29.118603
2021-08-23,65.63999999999999,28.80563
2021-08-24,67.54,28.599552
2021-08-25,68.36,28.60795
2021-08-26,67.41999999999999,28.884491
2021-08-27,68.73999999999998,28.431711
2021-08-30,69.21000000000001,28.665882
2021-08-31,68.5,28.364744
2021-09-01,68.59,28.789604
2021-09-02,69.99,28.330269
2021-09-03,69.29,28.286318
2021-09-05,68.75,27.726923
2021-09-06,68.8,27.937286
2021-09-07,68.34999999999998,27.790339
2021-09-08,69.3,28.109146
2021-09-09,68.14,28.35191
2021-09-10,69.72,28.518156
2021-09-13,70.45,29.027454
2021-09-14,70.45999999999998,29.336027
2021-09-15,72.61,29.159237
2021-09-16,72.61,29.0624
2021-09-17,71.96999999999998,28.859379
2021-09-20,70.28999999999999,28.290226
2021-09-21,70.56,28.124218
2021-09-22,72.23,28.575062
2021-09-23,73.3,29.040756
2021-09-24,73.98,29.65825
2021-09-27,75.44999999999999,29.556604
2021-09-28,75.28999999999998,29.652388
2021-09-29,74.82999999999997,29.436407
2021-09-30,75.03,29.234732
2021-10-01,75.88000000000001,28.781902
2021-10-04,77.61999999999999,29.221342
2021-10-05,78.93,28.944042
2021-10-06,77.42999999999998,28.688711
2021-10-07,78.29999999999998,28.578722
2021-10-08,79.34999999999998,28.157677
2021-10-11,80.52,27.835533
2021-10-12,80.64,28.046482
2021-10-13,80.43999999999998,28.333143
2021-10-14,81.31,28.382578
2021-10-15,82.27999999999997,28.6025
2021-10-18,82.43999999999998,28.530245
2021-10-19,82.96,28.844852
2021-10-20,83.87,29.04099
2021-10-21,82.49999999999999,28.928278
2021-10-22,83.75999999999998,29.384352
2021-10-25,83.75999999999998,30.136063
2021-10-26,84.65,29.671635
2021-10-27,82.66,29.66996
2021-10-28,82.81,30.330893
2021-10-29,83.56999999999998,30.100985
2021-11-01,84.05,29.722065
2021-11-02,83.90999999999998,30.339613
2021-11-03,80.85999999999997,30.354055
2021-11-04,78.81,29.891817
2021-11-05,81.27,29.57398
2021-11-08,81.92999999999999,29.894508
2021-11-09,84.15000000000002,29.449265
2021-11-10,81.34,29.481384
2021-11-11,81.58999999999999,29.719109
2021-11-12,80.78999999999999,29.84707
2021-11-15,80.88,29.985815
2021-11-16,80.76,29.873743
2021-11-17,78.35999999999999,30.018585
2021-11-18,79.00999999999999,29.535053
2021-11-19,76.09999999999998,29.955517
2021-11-22,76.75,29.809395
2021-11-23,78.5,29.871634
2021-11-24,78.38999999999997,29.25944
2021-11-25,77.41,29.257874
2021-11-26,68.14999999999999,29.238102
2021-11-29,69.95,29.118088
2021-11-30,66.18000000000002,28.991627
2021-12-01,65.57,28.964537
2021-12-02,66.5,28.931147
2021-12-03,66.26,28.53514
2021-12-06,69.49,28.741278
2021-12-07,72.05000000000001,28.81834
2021-12-08,72.36,29.095343
2021-12-09,70.94,29.411402
2021-12-10,71.66999999999999,29.373299
2021-12-13,71.29,28.912664
2021-12-14,70.73,28.666658
2021-12-15,70.87,28.63972
2021-12-16,72.38000000000001,28.346598
2021-12-17,70.86,28.29635
2021-12-20,68.23,28.444084
2021-12-21,71.12000000000002,28.457779
2021-12-22,72.75999999999999,28.444536
2021-12-23,73.79,28.774988
2021-12-27,75.57,29.02048
2021-12-28,75.97999999999998,29.196856
2021-12-29,76.55999999999999,29.764936
2021-12-30,76.99,29.975601
2021-12-31,75.21,30.034119
2022-01-03,76.07999999999998,30.241865
2022-01-04,76.99,30.621767
2022-01-05,77.84999999999998,30.473873
2022-01-06,79.46,30.40373
2022-01-07,78.9,30.269276
2022-01-10,78.23,30.293127
2022-01-11,81.21999999999997,30.012337
2022-01-12,82.63999999999997,30.24262
2022-01-13,82.12,30.518179
2022-01-14,83.81999999999998,30.688713
2022-01-16,83.83,30.814562
2022-01-17,83.69000000000001,30.827099
2022-01-18,85.42999999999999,30.141272
2022-01-19,86.96,29.634146
2022-01-20,86.89999999999999,30.145433
2022-01-21,85.14000000000001,30.287514
2022-01-24,83.30999999999999,30.36903
2022-01-25,85.59999999999998,31.0017
2022-01-26,87.34999999999998,31.247496
2022-01-27,86.61,30.65042
2022-01-28,86.82,30.522785
2022-01-31,88.15,30.641165
2022-02-01,88.19999999999999,30.466354
2022-02-02,88.25999999999999,30.384052
2022-02-03,90.26999999999998,30.264421
2022-02-04,92.31,30.477661
2022-02-07,91.31999999999998,30.67983
2022-02-08,89.35999999999997,30.949408
2022-02-09,89.65999999999997,30.764442
2022-02-10,89.87999999999998,30.98172
2022-02-11,93.09999999999998,30.865543
2022-02-14,95.45999999999998,30.554071
2022-02-15,92.06999999999996,30.85826
2022-02-16,93.66,31.424063
2022-02-17,91.75999999999999,31.477842
2022-02-18,91.07,31.533321
2022-02-20,91.62,31.994099
2022-02-21,92.65,31.640438
2022-02-22,92.34999999999998,31.01995
2022-02-23,92.09999999999997,30.538834
2022-02-24,92.80999999999999,30.106283
2022-02-25,91.59,29.447336
2022-02-28,95.72000000000001,29.044912
2022-03-01,103.40999999999998,28.780739
2022-03-02,111.38,28.76327
